run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	16	Romance, risk, and replication: Can consumer choices and risk-taking be primed by mating motives?	10.1037/xge0000116	2015	Journal of Experimental Psychology General	https://openalex.org/W2125720934	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	17	Increasing propensity to mind‐wander by transcranial direct current stimulation? A registered report	10.1111/ejn.14347	2019	European Journal of Neuroscience	https://openalex.org/W2911791366	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	18	Quantifying infants' statistical word segmentation: a meta-analysis.		2017	MPG.PuRe (Max Planck Society)	https://openalex.org/W2785533964	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	19	The Short and Very Short Forms of the Children’s Behavior Questionnaire in a Community Sample of Preschoolers	10.1177/1073191113508809	2013	Assessment	https://openalex.org/W2008695163	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	20	Can race really be erased? A pre-registered replication study	10.3389/fpsyg.2014.01035	2014	Frontiers in Psychology	https://openalex.org/W1972863007	5	title_exact_replication	Can race really be erased? A pre-registered replication study	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	1	Replicate, replicate	10.1108/ws.2003.07952fad.005	2003	Work Study	https://doi.org/10.1108/ws.2003.07952fad.005	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	2	To Replicate or Not to Replicate: The Case of Pharmacogenetic Studies	10.1161/circgenetics.113.000106	2013	Circulation: Cardiovascular Genetics	https://doi.org/10.1161/circgenetics.113.000106	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	3	Manufacturer failed to disclose faulty device in rivaroxaban trial	10.1136/bmj.i5131	2016	BMJ	https://doi.org/10.1136/bmj.i5131	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	4	Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect	10.1037/pspa0000121.supp	2018	Journal of Personality and Social Psychology	https://doi.org/10.1037/pspa0000121.supp	5	title_exact_replication	Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	5	Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States	10.3389/fpubh.2020.579559	2020	Frontiers in Public Health	https://doi.org/10.3389/fpubh.2020.579559	5	title_exact_replication	Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	6	Indium-111-capromab pendetide radioimmunoscintigraphy and prognosis for durable biochemical response to salvage radiation therapy in men after failed prostatectomy	10.1016/s1078-1439(03)00152-2	2003	Urologic Oncology: Seminars and Original Investigations	https://doi.org/10.1016/s1078-1439(03)00152-2	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	7	The RUSI Mask is an Authentic Replicate of the Original Death Mask of Napoléon	10.18483/ijsci.2696	2023	International Journal of Sciences	https://doi.org/10.18483/ijsci.2696	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	8	Community Newsletter: When results don’t replicate, autistic study consultants	10.53053/jrmc6566	2021	Spectrum	https://doi.org/10.53053/jrmc6566	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	9	Did Merck's Failed HIV Vaccine Cause Harm?	10.1126/science.318.5853.1048	2007	Science	https://doi.org/10.1126/science.318.5853.1048	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	10	One of our reporters tried to do CRISPR. He failed miserably	10.1126/science.aal0335	2016	Science	https://doi.org/10.1126/science.aal0335	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	11	PSA response to secondary androgen deprivation following failed treatment of metastatic prostate cancer with the antiandrogen casodex	10.1016/1078-1439(95)00011-6	1995	Urologic Oncology: Seminars and Original Investigations	https://doi.org/10.1016/1078-1439(95)00011-6	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	12	Infants' understanding of solidity: Replicating a failure to replicate	10.1016/s0163-6383(96)90452-x	1996	Infant Behavior and Development	https://doi.org/10.1016/s0163-6383(96)90452-x	5	title_exact_replication	Infants' understanding of solidity: Replicating a failure to replicate	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	13	Unemployment risk and income change after testicular cancer diagnosis: A population-based study	10.1016/j.urolonc.2015.08.016	2016	Urologic Oncology: Seminars and Original Investigations	https://doi.org/10.1016/j.urolonc.2015.08.016	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	14	When both the original study and its failed replication are correct: Feeling observed eliminates the facial-feedback effect.	10.1037/pspa0000121	2018	Journal of Personality and Social Psychology	https://doi.org/10.1037/pspa0000121	5	title_exact_replication	When both the original study and its failed replication are correct: Feeling observed eliminates the facial-feedback effect.	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	15	Anchoring is Not a False-Positive: Maniadis, Tufano, and List's (2014) 'Failure-to-Replicate' is Actually Entirely Consistent with the Original	10.2139/ssrn.2351926	2013	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.2351926	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	16	Thirty Years of the CALICO Journal—Replicate, Replicate, Replicate	10.11139/cj.30.1.i-iv	2013	CALICO Journal	https://doi.org/10.11139/cj.30.1.i-iv	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch003	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	17	To Replicate, or Not to Replicate? The Creation, Use, and Dissemination of 3D Models of Human Remains: A Case Study from Portugal	10.3390/heritage5030085	2022	Heritage	https://doi.org/10.3390/heritage5030085	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
