source_side_target_id	figure1_individual_study_id	study_dedupe_key	study_dedupe_method	dedupe_confidence	pair_chase_task_id	figure1_replication_pair_id	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	side	represented_title	represented_doi	represented_value_D	represented_value_N	strict_result_check_id	source_family_key	source_family_label	side_source_object_route	side_source_object_priority	target_source_object_seed_url	side_search_query	pair_relation_search_query	needed_verbatim_fields	pair_chase_priority	pair_chase_route	created_at
figure1_source_side_9a05d16db7ca7d51	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_2e90b52eb435ee72	fig1_pair_87dab7efca2928ae	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.9419916035653512	66.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_f5b7a0d2155a52c2	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_d00bbfbfa08091ad	fig1_pair_88839731d8ab2fb9	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.8765009801785555	14.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_1ab515412e3d76c7	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_620982c237b5b6ff	fig1_pair_8b47ba85abc8f4f6	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.0607354876776942	13.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_ca24981728822441	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_8309aae4a7b02e61	fig1_pair_8dc8d7e3e2d18512	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.2105956767432588	213.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_c99dfc9b766890b2	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_7f18f4a67ef71a89	fig1_pair_8ea27efd6de7e54b	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.453933864888363	247.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_2bd99ebbf8d3f0fd	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_98ac55acb9c3779c	fig1_pair_8ec4c2375e12853e	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.1478824347024349	34.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_7a12a0083ebb22f6	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_984576232023b59f	fig1_pair_90dc85623608ddbf	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.6030301975469172	37.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_1d334a367dc049eb	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_08258fa4da8a9b16	fig1_pair_921f694e8e333395	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	1.8722913353917143	30.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_58a4a028674dfe15	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_c2741bffe9ac2aca	fig1_pair_966ff6072d7b951f	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.1489134568858481	139.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_380a9f8abec54b6a	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_3bd764e81d27029e	fig1_pair_97585de4efd3e428	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	1.3322797738605183	16.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_c5c42f41208c0450	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_a450cb4f7fcf2f99	fig1_pair_9ee514f79d630f73	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.1685062104979435	39.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_28e9b12f76eeadb9	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_1df71191023f6c73	fig1_pair_9ff4b3a7c99abf26	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.5730555944929481	62.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_078275a6e8d7c03b	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_c1fe91b13f525821	fig1_pair_a440a9fbd800aa78	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.3607864751015129	74.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_5e61026ee5e7d51d	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_f246b5551a4b8f37	fig1_pair_a494b39a5d11a711	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.0109979490737278	157.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_4738b2df604f26ab	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_5c5c9b27f5effd76	fig1_pair_a54045eb849858ef	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.680778915070386	68.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_eaa6808f1aca0434	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_f730217ef93cf41c	fig1_pair_a7c9bf701b5df8ea	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.5048962451056311	86.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_41217cbdd5dea88b	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_650f1be24c0143b1	fig1_pair_abbd85f85a77df7d	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.5002270596461678	85.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_2c47735bfd256d25	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_61073e44ba08a102	fig1_pair_ae584b6c12c155bf	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.3738623599526381	89.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_4899a3a5692d9651	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_6229e7aae4760e47	fig1_pair_aeb8d35329281542	included_by_current_figure1_dn_rule		true	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.2069303251486942	573.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P2	acquire_original_and_replication_source_objects_by_doi	2026-05-05T00:00:00
figure1_source_side_d48fffc9a6685ac4	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_942eeb14fc609376	fig1_pair_b32e006836987348	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	1.2935483472729858	6.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_b96e59fcad170806	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_04f722c2b22fe068	fig1_pair_b3f49d261ecc1990	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.0	21.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_fa2db30f9f07f611	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_74aa5a54d59d9804	fig1_pair_bd5e663d0e037cdb	included_by_current_figure1_dn_rule		true	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.2710863370877195	133.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P2	acquire_original_and_replication_source_objects_by_doi	2026-05-05T00:00:00
figure1_source_side_8fb708259f4c3d40	figure1_individual_study_fe5ffe6dcb416c8a	doi:10.1038/s41562-022-01319-5	doi	high	figure1_pair_chase_1aa6686e24f1bea8	fig1_pair_c20797da522f29f7	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Bago et al. (2022) PSA-006 trolley country replication	10.1038/s41562-022-01319-5	0.6396546130073286	61.0		other_direct_replications	Other direct replications	doi_source_object_acquisition	S1	https://doi.org/10.1038/s41562-022-01319-5	10.1038/s41562-022-01319-5	10.1016/j.cognition.2009.02.001 10.1038/s41562-022-01319-5 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
