candidate_id	result_id	represented_source_id	route_module	route_family	input_primary_doi	input_pmid	input_pmcid	input_nct	input_title	input_first_author	input_year	query_used	api_url	api_record_id	api_record_json_path	candidate_url	candidate_final_url	candidate_repository	candidate_object_type_guess	candidate_relation_type	candidate_doi	candidate_pmid	candidate_pmcid	candidate_title	candidate_authors	candidate_year	candidate_license	candidate_access_status	download_attempted	http_status	mime_type	content_length	local_path	sha256	extracted_text_path	doi_in_candidate_text	pmid_in_candidate_text	pmcid_in_candidate_text	title_similarity	author_year_match	identity_decision	identity_reason	evidence_scale_candidate	failure_code	failure_detail	created_at
cand_ea28b685463c	sr_fbb29ff3b4c7	work_title_jap_86_6_1120	europepmc_pdf_metadata	europepmc	10.1037/0021-9010.86.6.1120				JAP-86-6-1120			10.1037/0021-9010.86.6.1120							metadata_record	primary_identifier_route	10.1037/0021-9010.86.6.1120							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_523bd3b4dfa6	sr_fbb29ff3b4c7	work_title_jap_86_6_1120	doi_accept_pdf	doi_accept	10.1037/0021-9010.86.6.1120				JAP-86-6-1120			10.1037/0021-9010.86.6.1120				https://doi.org/10.1037/0021-9010.86.6.1120	https://doi.apa.org/doi/10.1037/0021-9010.86.6.1120	doi.apa.org	blocked_page	primary_identifier_route	10.1037/0021-9010.86.6.1120							http_403_blocked	true	403	text/html	856									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_fec9ad06c0ce	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	pubmed_esummary	pubmed		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=22762147&retmode=json				https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=22762147&retmode=json		eutils.ncbi.nlm.nih.gov	metadata_record	primary_identifier_route								ok	false												metadata_only		level4_metadata_candidate	ok		2026-05-01T04:36:38.715618+00:00
cand_d256c36c0c90	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	crossref_tdm_pdf_metadata	crossref		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x							metadata_record	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_54aacd2c5a87	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	crossref_tdm_pdf	crossref		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x				https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1600-0412.2012.01498.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1600-0412.2012.01498.x	api.wiley.com	unknown_candidate	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							http_not_ok	true	400	text/plain	0									not_downloaded_or_not_identity_checked		no_promotion	http_not_ok		2026-05-01T04:36:38.715618+00:00
cand_0e1c61d0c69e	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	unpaywall_pdf_metadata	unpaywall		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x							metadata_record	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_c60b8acd12db	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	openalex_pdf_metadata	openalex		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x							metadata_record	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_c2c07277825e	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	semantic_scholar_openaccess_pdf_metadata	semantic_scholar		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x							metadata_record	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_1ed033de90ab	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	europepmc_pdf_metadata	europepmc		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x							metadata_record	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_a6a75c33c312	sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	doi_accept_pdf	doi_accept		22762147		NCT00511342	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.			10.1111/j.1600-0412.2012.01498.x				https://doi.org/10.1111/j.1600-0412.2012.01498.x	https://obgyn.onlinelibrary.wiley.com/doi/10.1111/j.1600-0412.2012.01498.x	obgyn.onlinelibrary.wiley.com	blocked_page	primary_identifier_route	10.1111/j.1600-0412.2012.01498.x							http_403_blocked	true	403	text/html; charset=UTF-8	5784									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_e4a5485eeee0	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	pubmed_esummary	pubmed		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=15327042&retmode=json				https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=15327042&retmode=json		eutils.ncbi.nlm.nih.gov	metadata_record	primary_identifier_route								ok	false												metadata_only		level4_metadata_candidate	ok		2026-05-01T04:36:38.715618+00:00
cand_78b53e770333	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	crossref_tdm_pdf_metadata	crossref		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa							metadata_record	primary_identifier_route	10.1191/1352458504ms1082oa							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_d1176187df0c	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	crossref_tdm_pdf	crossref		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa				https://journals.sagepub.com/doi/pdf/10.1191/1352458504ms1082oa	https://journals.sagepub.com/doi/pdf/10.1191/1352458504ms1082oa	journals.sagepub.com	blocked_page	primary_identifier_route	10.1191/1352458504ms1082oa							http_403_blocked	true	403	text/html; charset=UTF-8	5747									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_cb3c7fa2254e	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	unpaywall_pdf_metadata	unpaywall		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa							metadata_record	primary_identifier_route	10.1191/1352458504ms1082oa							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_8dcdc020e540	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	openalex_pdf_metadata	openalex		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa							metadata_record	primary_identifier_route	10.1191/1352458504ms1082oa							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_b62ff256416c	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	semantic_scholar_openaccess_pdf_metadata	semantic_scholar		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa							metadata_record	primary_identifier_route	10.1191/1352458504ms1082oa							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_ce72b601b303	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	europepmc_pdf_metadata	europepmc		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa							metadata_record	primary_identifier_route	10.1191/1352458504ms1082oa							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_9991c1323d6e	sr_6d53289e06ab	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	doi_accept_pdf	doi_accept		15327042		NCT01610700	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.			10.1191/1352458504ms1082oa				https://doi.org/10.1191/1352458504ms1082oa	https://journals.sagepub.com/doi/10.1191/1352458504ms1082oa	journals.sagepub.com	blocked_page	primary_identifier_route	10.1191/1352458504ms1082oa							http_403_blocked	true	403	text/html; charset=UTF-8	5714									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_8861c7516c8d	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	pubmed_esummary	pubmed		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=22821403&retmode=json				https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=22821403&retmode=json		eutils.ncbi.nlm.nih.gov	metadata_record	primary_identifier_route								ok	false												metadata_only		level4_metadata_candidate	ok		2026-05-01T04:36:38.715618+00:00
cand_39cbacebd48c	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	crossref_tdm_pdf_metadata	crossref		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977							metadata_record	primary_identifier_route	10.1002/hep.25977							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_0cc10d3d5940	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	crossref_tdm_pdf	crossref		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977				https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fhep.25977	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fhep.25977	api.wiley.com	unknown_candidate	primary_identifier_route	10.1002/hep.25977							http_not_ok	true	400	text/plain	0									not_downloaded_or_not_identity_checked		no_promotion	http_not_ok		2026-05-01T04:36:38.715618+00:00
cand_e9ecb8b8c149	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	unpaywall_pdf_metadata	unpaywall		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977							metadata_record	primary_identifier_route	10.1002/hep.25977							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_e6123a932701	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	unpaywall_pdf	unpaywall		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977				https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.25977	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.25977	onlinelibrary.wiley.com	blocked_page	primary_identifier_route	10.1002/hep.25977							http_403_blocked	true	403	text/html; charset=UTF-8	5741									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_e6ad9486c295	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	openalex_pdf_metadata	openalex		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977							metadata_record	primary_identifier_route	10.1002/hep.25977							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_2cbd68a3f6ae	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	openalex_pdf	openalex		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977				https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.25977	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.25977	onlinelibrary.wiley.com	blocked_page	primary_identifier_route	10.1002/hep.25977							http_403_blocked	true	403	text/html; charset=UTF-8	5741									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_1a743a2f1890	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	semantic_scholar_openaccess_pdf_metadata	semantic_scholar		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977							metadata_record	primary_identifier_route	10.1002/hep.25977							http_404:	false												metadata_only		no_promotion	http_404:	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_83d91a4e92e1	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	europepmc_pdf_metadata	europepmc		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977							metadata_record	primary_identifier_route	10.1002/hep.25977							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_bf4bb83a20ff	sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	doi_accept_pdf	doi_accept		22821403			Genome-wide association analysis in primary sclerosing cholangitis and ulcerative colitis identifies risk loci at GPR35 and TCF4.			10.1002/hep.25977				https://doi.org/10.1002/hep.25977	https://journals.lww.com/01515467-201309000-00028	journals.lww.com	blocked_page	primary_identifier_route	10.1002/hep.25977							http_403_blocked	true	403	text/html; charset=UTF-8	5649									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_fb3ec55969ec	sr_05a96a248d34	work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_60	crossref_tdm_pdf_metadata	crossref	10.3389/fpsyg.2016.01155				2016 preregistered key-question effect (schaefer_2019_preg_60)			10.3389/fpsyg.2016.01155							metadata_record	primary_identifier_route	10.3389/fpsyg.2016.01155							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_88289b7ccad4	sr_05a96a248d34	work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_60	unpaywall_pdf_metadata	unpaywall	10.3389/fpsyg.2016.01155				2016 preregistered key-question effect (schaefer_2019_preg_60)			10.3389/fpsyg.2016.01155							metadata_record	primary_identifier_route	10.3389/fpsyg.2016.01155							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
