mapping_id	from_source_id	to_source_id	relationship_type	relationship_subtype	mapping_assertion_source_id	mapping_assertion_access_id	mapping_assertion_locator	mapping_assertion_url	mapping_assertion_verbatim_text	mapping_evidence_type	external_relationship_id	external_relationship_url	relationship_date	relationship_updated_at	relationship_timing	prereg_registry_name	prereg_registration_id	prereg_document_type	prereg_primary_outcome_text	prereg_hypothesis_text	replication_kind	replication_target_claim	replication_original_result_id	replication_replicating_result_id	replication_outcome_match	replication_sample_relation	replication_design_relation	collection_role	dedupe_group_id	relationship_confidence	notes
map_e07eebd9f50f	src_yengo2022	work_title_the_spectrum_of_association_in_hla_region_with_rheumatoid_arthriti	corpus_asserts_result_for_paper	database_child_result	src_yengo2022	acc_bf7a03953cc7	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://pubmed.ncbi.nlm.nih.gov/33514426/	label=The spectrum of association in HLA region with rheumatoid arthritis in a diverse Asian population: evidence from the MyEIRA case-control study. | source_directness=candidate_child_numeric_row | effect_or_stat=2.46 | N_text=2830.0 | p_or_z=12.235850045608345 | plotted_D=0.4600138672646501 | plotted_N=2830.0 | transform=two_sided_p_to_absz_to_2absz_sqrtN; N: sum_initial_sample_size_counts | source_file=data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	metadata_field		https://pubmed.ncbi.nlm.nih.gov/33514426/			not_applicable													sampled_child_result		medium	source_result_id=sr_6e06fcfca537; Inferred from dot-level parent source family and represented paper/result key.
map_ad023c6f013d	src_schaefer2019meaningfulness	work_title_schaefer_2019_np_soc_079	corpus_asserts_result_for_paper	database_child_result	src_schaefer2019meaningfulness	acc_f06c7be1da8f	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.3765/plsa.v4i1.4501	label=schaefer_2019_np_SOC.079 | source_directness=candidate_child_numeric_row | effect_or_stat=0.47 | N_text=80.0 | plotted_D=1.0649549865357937 | plotted_N=80.0 | transform=reported_or_derived_r_total_to_d; N: reported_n | source_file=data/raw/corpus_candidates/schaefer_schwarz_2019/studies_without_prereg.xlsx	metadata_field		https://doi.org/10.3765/plsa.v4i1.4501			not_applicable													sampled_child_result		medium	source_result_id=sr_307943984453; Inferred from dot-level parent source family and represented paper/result key.
map_b53847ab6760	src_motyl2017state	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	corpus_asserts_result_for_paper	database_child_result	src_motyl2017state	acc_6e9aff6ea42d	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1037/a0038163	label=Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013. | source_directness=candidate_child_numeric_row | effect_or_stat=0.025 | N_text=184.0 | p_or_z=2.0952326839756963 | plotted_D=0.5745664298220712 | plotted_N=120.0 | transform=2_sqrt_f_over_df2; N: reported_sample_size | source_file=data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	metadata_field		https://doi.org/10.1037/a0038163			not_applicable													sampled_child_result		medium	source_result_id=sr_61bbdea80744; Inferred from dot-level parent source family and represented paper/result key.
map_371e52226583	src_bosco2020metabus	work_title_jap_87_1_185	corpus_asserts_result_for_paper	database_child_result	src_bosco2020metabus	acc_b2a8ef9c99e9	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1037/0021-9010.87.1.185	label=JAP-87-1-185 | source_directness=candidate_child_numeric_row | effect_or_stat=0.4944513860581975 | N_text=169.0 | p_or_z=3.1536938332496414 | plotted_D=0.4944513860581975 | plotted_N=169.0 | transform=pearson_r_to_d; N: article_median_reported_matrix_N | source_file=data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	metadata_field		https://doi.org/10.1037/0021-9010.87.1.185			not_applicable													sampled_child_result		medium	source_result_id=sr_1ed207224a85; Inferred from dot-level parent source family and represented paper/result key.
map_bb0080392e84	src_du2024	work_title_forced_expiratory_volume_in_one_second_fev1_area_under_curve_0_3_h	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00793624	label=Forced Expiratory Volume in One Second (FEV1) Area Under Curve 0-3 Hour (h) (AUC 0-3h) Response at 24 Weeks | source_directness=candidate_child_numeric_row | effect_or_stat=0.11 | N_text=906.0 | p_or_z=2.85527188809869 | plotted_D=0.1897201093439425 | plotted_N=906.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT00793624	https://clinicaltrials.gov/study/NCT00793624			not_applicable													sampled_child_result		medium	source_result_id=sr_fdf78d9e9f66; Inferred from dot-level parent source family and represented paper/result key.
map_cb601780fb69	src_du2024	work_title_percentage_of_participants_with_a_90_improvement_in_psoriasis_area	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT02561806	label=Percentage of Participants With a ≥90% Improvement in Psoriasis Area and Severity Index (PASI 90) From Baseline | source_directness=candidate_child_numeric_row | effect_or_stat=0.321 | N_text=302.0 | p_or_z=3.2905267314918945 | plotted_D=0.3396553617491508 | plotted_N=302.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT02561806	https://clinicaltrials.gov/study/NCT02561806			not_applicable													sampled_child_result		medium	source_result_id=sr_72511a245c94; Inferred from dot-level parent source family and represented paper/result key.
map_7ca42177d272	src_yengo2022	work_title_genome_wide_association_and_longitudinal_analyses_reveal_genetic_l	corpus_asserts_result_for_paper	database_child_result	src_yengo2022	acc_bf7a03953cc7	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://pubmed.ncbi.nlm.nih.gov/23449627/	label=Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity. | source_directness=candidate_child_numeric_row | effect_or_stat=0.07 | N_text=10799.0 | p_or_z=4.611382362302668 | plotted_D=0.0887502038412403 | plotted_N=10799.0 | transform=two_sided_p_to_absz_to_2absz_sqrtN; N: sum_initial_sample_size_counts | source_file=data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	metadata_field		https://pubmed.ncbi.nlm.nih.gov/23449627/			not_applicable													sampled_child_result		medium	source_result_id=sr_c5752f09223e; Inferred from dot-level parent source family and represented paper/result key.
map_ad47157c73dc	src_du2024	work_title_the_occurrence_of_cardiovascular_event_and_peritonitis_events	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT01391468	label=the Occurrence of Cardiovascular Event and Peritonitis Events | source_directness=candidate_child_numeric_row | effect_or_stat=0.5717802598822291 | N_text=47.0 | p_or_z=1.9599639845400545 | plotted_D=0.3335239368416648 | plotted_N=47.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT01391468	https://clinicaltrials.gov/study/NCT01391468			not_applicable													sampled_child_result		medium	source_result_id=sr_9c4daeb580e8; Inferred from dot-level parent source family and represented paper/result key.
map_4860851f1304	src_yengo2022	work_title_melanesian_blond_hair_is_caused_by_an_amino_acid_change_in_tyrp1	corpus_asserts_result_for_paper	database_child_result	src_yengo2022	acc_bf7a03953cc7	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://pubmed.ncbi.nlm.nih.gov/22556244/	label=Melanesian blond hair is caused by an amino acid change in TYRP1. | source_directness=candidate_child_numeric_row | effect_or_stat=1.971670106462983 | N_text=85.0 | p_or_z=9.088950100825436 | plotted_D=1.971670106462983 | plotted_N=85.0 | transform=two_sided_p_to_absz_to_2absz_sqrtN; N: sum_initial_sample_size_counts | source_file=data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	metadata_field		https://pubmed.ncbi.nlm.nih.gov/22556244/			not_applicable													sampled_child_result		medium	source_result_id=sr_c25aa56f24e3; Inferred from dot-level parent source family and represented paper/result key.
map_a9de8f9ba014	src_du2024	work_title_pcr_corrected_adequate_clinical_and_parasitological_response_acpr	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00422084	label=PCR-Corrected Adequate Clinical and Parasitological Response (ACPR) Rate on Day 28 | source_directness=candidate_child_numeric_row | effect_or_stat=0.3 | N_text=1272.0 | p_or_z=0.5563084669589183 | plotted_D=0.0311962297356195 | plotted_N=1272.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT00422084	https://clinicaltrials.gov/study/NCT00422084			not_applicable													sampled_child_result		medium	source_result_id=sr_4871288bad74; Inferred from dot-level parent source family and represented paper/result key.
map_3cbe65bc0190	src_du2024	work_title_narcotic_use	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT01163214	label=Narcotic Use | source_directness=candidate_child_numeric_row | effect_or_stat=0.21696447251973144 | N_text=160.0 | p_or_z=1.372203808998726 | plotted_D=0.2169644725197314 | plotted_N=160.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT01163214	https://clinicaltrials.gov/study/NCT01163214			not_applicable													sampled_child_result		medium	source_result_id=sr_92b015f56f77; Inferred from dot-level parent source family and represented paper/result key.
map_3f3c2a30382e	src_du2024	work_title_the_primary_outcome_is_the_area_under_the_stimulated_c_peptide_cur	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT00529399	label=The Primary Outcome is the Area Under the Stimulated C-peptide Curve (AUC) at the One Year Visit | source_directness=candidate_child_numeric_row | effect_or_stat=0.004163719031508089 | N_text=145.0 | p_or_z=0.02506890825871106 | plotted_D=0.0567953518547616 | plotted_N=145.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT00529399	https://clinicaltrials.gov/study/NCT00529399			not_applicable													sampled_child_result		medium	source_result_id=sr_2c54a948cfe2; Inferred from dot-level parent source family and represented paper/result key.
map_5816b0a33237	src_bergmann2018metalab	work_title_halberda_j_2006_is_this_a_dax_which_i_see_before_me_use_of_the_log	corpus_asserts_result_for_paper	database_child_result	src_bergmann2018metalab	acc_a117f6b34f9f	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1016/j.cogpsych.2006.04.003	label=Halberda, J. (2006). Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults.Cognitive psychology, 53(4), 310-344. | source_directness=candidate_child_numeric_row | effect_or_stat=1.460972279 | se=0.5033497789807799 | N_text=10.0 | p_or_z=2.902499097065832 | plotted_D=1.460972279 | plotted_N=10.0 | transform=reported_d; N: reported_n | source_file=data/raw/corpus_candidates/metalab/metalab.Rdata	metadata_field		https://doi.org/10.1016/j.cogpsych.2006.04.003			not_applicable													sampled_child_result		medium	source_result_id=sr_6884c920951c; Inferred from dot-level parent source family and represented paper/result key.
map_81fc62db77ec	src_du2024	work_title_percentage_of_subjects_who_achieved_a_composite_p_gaps1_cpns2_resp	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT02398188	label=Percentage of Subjects Who Achieved a Composite P-GAPS1/CPnS2 Response | source_directness=candidate_child_numeric_row | effect_or_stat=0.06015508219069223 | N_text=793.0 | p_or_z=0.8469912474904282 | plotted_D=0.0613180359550746 | plotted_N=793.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT02398188	https://clinicaltrials.gov/study/NCT02398188			not_applicable													sampled_child_result		medium	source_result_id=sr_333ef50a595e; Inferred from dot-level parent source family and represented paper/result key.
map_591da412630d	src_motyl2017state	work_title_young_l_durwin_a_j_2013_moral_realism_as_moral_motivation_the_impa	corpus_asserts_result_for_paper	database_child_result	src_motyl2017state	acc_6e9aff6ea42d	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1016/j.jesp.2012.11.013	label=Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306. | source_directness=candidate_child_numeric_row | effect_or_stat=2.6120541412292777 | N_text=138.0 | p_or_z=2.6120541412292777 | plotted_D=0.4130485011087803 | plotted_N=169.0 | transform=p_value_to_2absz_sqrtN; N: reported_sample_size | source_file=data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	metadata_field		https://doi.org/10.1016/j.jesp.2012.11.013			not_applicable													sampled_child_result		medium	source_result_id=sr_03355505d651; Inferred from dot-level parent source family and represented paper/result key.
map_c4a79f50d35d	src_schaefer2019meaningfulness	work_title_schaefer_2019_np_cli_064	corpus_asserts_result_for_paper	database_child_result	src_schaefer2019meaningfulness	acc_f06c7be1da8f	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1158/1557-3265.ovcasymp18-tmim-064	label=schaefer_2019_np_CLI.064 | source_directness=candidate_child_numeric_row | effect_or_stat=0.346262846958309 | N_text=73.0 | plotted_D=0.7381920727235448 | plotted_N=73.0 | transform=reported_or_derived_r_total_to_d; N: reported_n | source_file=data/raw/corpus_candidates/schaefer_schwarz_2019/studies_without_prereg.xlsx	metadata_field		https://doi.org/10.1158/1557-3265.ovcasymp18-tmim-064			not_applicable													sampled_child_result		medium	source_result_id=sr_e89d75ebfd8e; Inferred from dot-level parent source family and represented paper/result key.
