canonical_result_id	represented_source_id	preferred_source_result_id	result_label	D	N	effect_metric_for_plot	panel	row_unit	source_result_count	aggregation_rule	D_min	D_median	D_max	N_min	N_median	N_max	resolution_status	resolution_notes
cr_16a8038ff49f	work_plot2_kuhberger_2014_main_results_kuhberger_899_2785	sr_910cc9ea32e4	plot2::kuhberger_899	0.103032	801.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.103032	0.103032	0.103032	801.0	801.0	801.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_04ded7744cc7	work_nct_nct01816295	sr_0b5cef0ad420	Number of Participants With Total Serum Testosterone Concentration Within Normal Range at Week 12	0.246117445052057	715.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.246117445052057	0.246117445052057	0.246117445052057	715.0	715.0	715.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7e974e44985a	work_title_do_women_shy_away_from_competition_do_men_compete_too_much	sr_80c5ee34e5f4	Do Women Shy Away From Competition? Do Men Compete Too Much?	0.8895305431892818	80.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.8895305431892818	0.8895305431892818	0.8895305431892818	80.0	80.0	80.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_02029c02b736	work_doi_10_1037_0096_3445_136_2_241	sr_187e0ccced6f	Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.	1.2137893851623711	141.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	1.2137893851623711	1.2137893851623711	1.2137893851623711	141.0	141.0	141.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_1b0e0c3bb3e2	work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	sr_af15cdb4aad8	Brief Psychiatric Rating Scale, Change in Psychiatric Symptoms	0.0877980436230185	192.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0877980436230185	0.0877980436230185	0.0877980436230185	192.0	192.0	192.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9b63e93b0471	work_doi_10_1161_01_str_0000237124_20596_92	sr_148ffca3367c	Cluster randomized pilot controlled trial of an occupational therapy intervention for residents with stroke in UK care homes	0.4556546621295853	118.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.4556546621295853	0.4556546621295853	0.4556546621295853	118.0	118.0	118.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_edb31ae73dda	work_title_change_in_polysomnographic_total_sleep_time_tst	sr_be6cbe0c6a2b	Change in Polysomnographic Total Sleep Time (TST)	1.042506169774014	29.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.042506169774014	1.042506169774014	1.042506169774014	29.0	29.0	29.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9092da161e26	work_title_linden_2015_2	sr_22f96d70c38a	linden_2015_2	0.33	1776.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.33	0.33	0.33	1776.0	1776.0	1776.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_62ffc7026ec2	work_title_pmcid_5055753	sr_f9f06025395c	PMCID:5055753	0.5318374407088006	80.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5318374407088006	0.5318374407088006	0.5318374407088006	80.0	80.0	80.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_12c2c4d5c3d1	work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	sr_d3c761e4e4ee	Time to Vaginal Delivery During the First Hospital Admission	0.1785852285620725	1358.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1785852285620725	0.1785852285620725	0.1785852285620725	1358.0	1358.0	1358.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_50f5cc558134	work_title_faria_haddad_2014	sr_bbf5b92dab8e	Faria & Haddad (2014)	20.678696635558406	110.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	20.678696635558406	20.678696635558406	20.678696635558406	110.0	110.0	110.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e8b145d229e8	work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	sr_7271878ec034	Percentage of Patients Alive and Free of Mechanical Ventilation	0.171324163306125	133.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.171324163306125	0.171324163306125	0.171324163306125	133.0	133.0	133.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_eee7a2215a0a	work_title_parent_child_information_frictions_and_human_capital_investment_ev	sr_4adf6fd2310b	Parent-Child Information Frictions and Human Capital Investment: Evidence from a Field Experiment	0.1562840055356135	257.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1562840055356135	0.1562840055356135	0.1562840055356135	257.0	257.0	257.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_d1f80ef8a455	work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	sr_af69b1b27c9f	Change in Observed CDAI Scores From Baseline to Weeks 4	0.2452667865113614	123.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2452667865113614	0.2452667865113614	0.2452667865113614	123.0	123.0	123.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_3ea72750fd5c	work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	sr_78698f5ba037	The variable in the regression model of discipline over inventory management is relatively low in the Netherlands sample	1.6775905493019818	63.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.6775905493019818	1.6775905493019818	1.6775905493019818	63.0	63.0	63.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_82a09ffa7ec1	work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	sr_8226dc61270c	Is The Spread Of Covid-19 Across Countries Influenced By Environmental, Economic And Social Factors? (SCORE 5g09O0q)	0.036414659098504	150.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.036414659098504	0.036414659098504	0.036414659098504	150.0	150.0	150.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_94ea87d0bb5f	work_plot2_metabus_open_bosco_jap_94_2_341_4420	sr_541412d5d4e8	plot2::JAP-94-2-341	0.4944513860581975	612.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.4944513860581975	0.4944513860581975	0.4944513860581975	612.0	612.0	612.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9fdcae473648	work_title_jap_74_1_143	sr_a929155b5e72	JAP-74-1-143	1.0087582215222426	42.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.0087582215222426	1.0087582215222426	1.0087582215222426	42.0	42.0	42.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_011675cafb5f	work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	sr_c1becaaf9056	Composite of Mortality, Ongoing Need for Hospitalization, or Mechanical Ventilation at Day 15	0.0740448955796566	96.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0740448955796566	0.0740448955796566	0.0740448955796566	96.0	96.0	96.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_f8bbf936d50b	work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	sr_3cef793ec7a4	Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self‐and partner‐ratings. Journal of Personality, 68, 413-449.	0.582734629525562	210.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.582734629525562	0.582734629525562	0.582734629525562	210.0	210.0	210.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e64466cdd3da	work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	0.1108843246577984	5867.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1108843246577984	0.1108843246577984	0.1108843246577984	5867.0	5867.0	5867.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_dee52cac3faa	work_title_progression_free_survival	sr_cf10c58438c7	Progression-free Survival	0.2552923584323345	929.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2552923584323345	0.2552923584323345	0.2552923584323345	929.0	929.0	929.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6b79f1bc1b62	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	sr_4dbf0cd7b50e	Notes On Bonds: Illiquidity Feedback During The Financial Crisis	0.0018060725507228	31895540.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.0018060725507228	0.0018060725507228	0.0018060725507228	31895540.0	31895540.0	31895540.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_5ec76fe7f9fa	work_title_do_management_interventions_last_evidence_from_india	sr_09538e441d8b	Do Management Interventions Last? Evidence from India	0.7044371513557589	66.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.7044371513557589	0.7044371513557589	0.7044371513557589	66.0	66.0	66.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7f1a94d4772e	work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	sr_779e8dd2ff35	The Primary Efficacy Endpoint of This Study is the Incidence of Cold Illnesses.	0.0665402516615924	411.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0665402516615924	0.0665402516615924	0.0665402516615924	411.0	411.0	411.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_94b21396f267	work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	sr_da95f9c21d25	participants would ascribe a greater number of traits, and a lesser number of ascriptions to situational variability when assessing their friends compared to their present selve	0.697536649251622	123.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.697536649251622	0.697536649251622	0.697536649251622	123.0	123.0	123.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_64c9d07be55b	work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	sr_62cc168cbf4c	Rim, S., Min, K. E., Uleman, J. S., Chartrand, T. L., & Carlston, D. E. (2013). Seeing others through rose-colored glasses: An affiliation goal and positivity bias in implicit trait impressions. Journal of Experimental Social Psychology, 49(6), 1204-1209.	0.5077976691627721	108.5	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5077976691627721	0.5077976691627721	0.5077976691627721	108.5	108.5	108.5	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2f811f1ee36e	work_title_investigator_s_global_assessment_iga_score_at_week_6	sr_8989ad9654f1	Investigator's Global Assessment (IGA) Score at Week 6	0.1661636719158682	84.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1661636719158682	0.1661636719158682	0.1661636719158682	84.0	84.0	84.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7e29f81b5702	work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	sr_68c5ac5e9dd1	Change From Single-Blind Baseline in Mean Pain Score at Week 19 During Double-Blind Phase	0.1228974702666344	633.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1228974702666344	0.1228974702666344	0.1228974702666344	633.0	633.0	633.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9ad07207f324	work_plot2_kuhberger_2014_main_results_kuhberger_364_2500	sr_7967f7ac70eb	plot2::kuhberger_364	0.38705048	442.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.38705048	0.38705048	0.38705048	442.0	442.0	442.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
